millis,stamp,datetime,humidity,temp
790800000,1669747617,"2022/11/29 18:46:57",27.30,23.30
791100000,1669747916,"2022/11/29 18:51:56",27.00,23.20
791400000,1669748216,"2022/11/29 18:56:56",27.20,23.20
791699999,1669748516,"2022/11/29 19:1:56",28.20,23.00
792000000,1669748816,"2022/11/29 19:6:56",27.50,23.10
792300000,1669749116,"2022/11/29 19:11:56",28.30,23.10
792599998,1669749415,"2022/11/29 19:16:55",28.10,23.20
792899999,1669749715,"2022/11/29 19:21:55",28.10,23.20
793199998,1669750015,"2022/11/29 19:26:55",28.00,23.10
793500000,1669750315,"2022/11/29 19:31:55",27.80,23.10
793799999,1669750615,"2022/11/29 19:36:55",27.50,23.20
794099999,1669750914,"2022/11/29 19:41:54",27.40,23.30
794400000,1669751214,"2022/11/29 19:46:54",27.30,23.20
794699999,1669751514,"2022/11/29 19:51:54",27.40,23.20
794999999,1669751814,"2022/11/29 19:56:54",27.50,23.20
795299999,1669752114,"2022/11/29 20:1:54",27.40,23.20
795600000,1669752414,"2022/11/29 20:6:54",27.20,23.30
795900000,1669752713,"2022/11/29 20:11:53",27.40,23.10
796199999,1669753013,"2022/11/29 20:16:53",27.40,23.20
796499999,1669753313,"2022/11/29 20:21:53",27.50,23.20
796799998,1669753613,"2022/11/29 20:26:53",27.20,23.30
797100000,1669753913,"2022/11/29 20:31:53",27.30,23.40
797399999,1669754212,"2022/11/29 20:36:52",27.60,23.20
797699999,1669754512,"2022/11/29 20:41:52",27.40,23.30
798000000,1669754812,"2022/11/29 20:46:52",27.50,23.40
798300000,1669755112,"2022/11/29 20:51:52",27.60,23.50
798599999,1669755412,"2022/11/29 20:56:52",29.10,23.40
798900000,1669755711,"2022/11/29 21:1:51",32.10,23.40
799200000,1669756011,"2022/11/29 21:6:51",30.30,23.30
799500000,1669756311,"2022/11/29 21:11:51",30.20,23.10
799799999,1669756611,"2022/11/29 21:16:51",29.80,23.10
800099999,1669756911,"2022/11/29 21:21:51",29.30,23.10
800399998,1669757211,"2022/11/29 21:26:51",29.20,23.20
800699999,1669757510,"2022/11/29 21:31:50",28.50,23.10
800999999,1669757810,"2022/11/29 21:36:50",28.60,23.20
801299998,1669758110,"2022/11/29 21:41:50",28.40,23.10
801599998,1669758410,"2022/11/29 21:46:50",28.40,23.10
801899999,1669758710,"2022/11/29 21:51:50",28.20,23.10
802199999,1669759009,"2022/11/29 21:56:49",28.20,23.30
802499998,1669759309,"2022/11/29 22:1:49",28.20,23.40
802800000,1669759609,"2022/11/29 22:6:49",28.40,23.30
803099999,1669759909,"2022/11/29 22:11:49",28.40,23.20
803400000,1669760209,"2022/11/29 22:16:49",28.40,23.20
803699998,1669760508,"2022/11/29 22:21:48",28.00,23.10
803999998,1669760808,"2022/11/29 22:26:48",27.70,23.30
804300000,1669761108,"2022/11/29 22:31:48",27.80,23.30
804599999,1669761408,"2022/11/29 22:36:48",27.60,23.20
804899999,1669761708,"2022/11/29 22:41:48",27.50,23.20
805199998,1669762007,"2022/11/29 22:46:47",27.50,23.20
805499999,1669762307,"2022/11/29 22:51:47",27.30,23.40
805799999,1669762607,"2022/11/29 22:56:47",27.30,23.30
806099998,1669762907,"2022/11/29 23:1:47",27.20,23.20
806399998,1669763207,"2022/11/29 23:6:47",27.20,23.20
806699999,1669763507,"2022/11/29 23:11:47",27.10,23.20
806999999,1669763806,"2022/11/29 23:16:46",26.90,23.30
807299999,1669764106,"2022/11/29 23:21:46",26.90,23.30
807599998,1669764406,"2022/11/29 23:26:46",27.20,23.10
807900000,1669764706,"2022/11/29 23:31:46",27.10,23.20
808200000,1669765006,"2022/11/29 23:36:46",27.10,23.20
808499998,1669765305,"2022/11/29 23:41:45",27.20,23.30
808799998,1669765605,"2022/11/29 23:46:45",27.00,23.30
809099999,1669765905,"2022/11/29 23:51:45",27.20,23.00
809400000,1669766205,"2022/11/29 23:56:45",27.60,22.90
809699999,1669766505,"2022/11/30 0:1:45",28.10,22.80
809999998,1669766804,"2022/11/30 0:6:44",28.80,22.70
810299999,1669767104,"2022/11/30 0:11:44",28.60,22.70
810599999,1669767404,"2022/11/30 0:16:44",29.60,22.50
810899998,1669767704,"2022/11/30 0:21:44",29.40,22.50
811200000,1669768004,"2022/11/30 0:26:44",30.10,22.50
811499999,1669768304,"2022/11/30 0:31:44",29.90,22.40
811799999,1669768603,"2022/11/30 0:36:43",30.30,22.40
812099998,1669768903,"2022/11/30 0:41:43",30.00,22.30
812400000,1669769203,"2022/11/30 0:46:43",29.80,22.20
812699999,1669769503,"2022/11/30 0:51:43",30.00,22.20
812999999,1669769803,"2022/11/30 0:56:43",30.60,22.10
813299998,1669770102,"2022/11/30 1:1:42",30.20,22.00
813599998,1669770402,"2022/11/30 1:6:42",30.20,22.00
813900000,1669770702,"2022/11/30 1:11:42",30.00,21.90
814200000,1669771002,"2022/11/30 1:16:42",29.70,21.90
814499999,1669771302,"2022/11/30 1:21:42",29.70,21.80
814800000,1669771601,"2022/11/30 1:26:41",29.50,21.80
815100000,1669771901,"2022/11/30 1:31:41",29.30,21.70
815399999,1669772201,"2022/11/30 1:36:41",29.20,21.60
815699999,1669772501,"2022/11/30 1:41:41",29.20,21.50
815999998,1669772801,"2022/11/30 1:46:41",29.00,21.50
816299999,1669773100,"2022/11/30 1:51:40",29.10,21.40
816600000,1669773400,"2022/11/30 1:56:40",29.00,21.30
816900000,1669773700,"2022/11/30 2:1:40",28.90,21.30
817200000,1669774000,"2022/11/30 2:6:40",28.80,21.20
817500000,1669774300,"2022/11/30 2:11:40",28.80,21.20
817799999,1669774599,"2022/11/30 2:16:39",28.70,21.10
818099999,1669774899,"2022/11/30 2:21:39",28.70,21.00
818399998,1669775199,"2022/11/30 2:26:39",28.40,20.80
818700000,1669775499,"2022/11/30 2:31:39",28.80,20.90
819000000,1669775799,"2022/11/30 2:36:39",29.20,20.80
819299999,1669776099,"2022/11/30 2:41:39",29.60,20.80
819599998,1669776398,"2022/11/30 2:46:38",29.60,20.80
819899999,1669776698,"2022/11/30 2:51:38",29.80,20.80
820200000,1669776998,"2022/11/30 2:56:38",29.70,20.80
820499999,1669777298,"2022/11/30 3:1:38",29.40,20.70
820800000,1669777598,"2022/11/30 3:6:38",29.60,20.70
821100000,1669777897,"2022/11/30 3:11:37",30.20,20.60
821399999,1669778197,"2022/11/30 3:16:37",30.00,20.50
821699999,1669778497,"2022/11/30 3:21:37",30.00,20.50
821999998,1669778797,"2022/11/30 3:26:37",30.00,20.40
822300000,1669779097,"2022/11/30 3:31:37",30.00,20.40
822600000,1669779396,"2022/11/30 3:36:36",29.90,20.30
822899998,1669779696,"2022/11/30 3:41:36",29.90,20.20
823200000,1669779996,"2022/11/30 3:46:36",29.90,20.20
823499999,1669780296,"2022/11/30 3:51:36",29.80,20.20
823800000,1669780596,"2022/11/30 3:56:36",29.90,20.10
824099998,1669780895,"2022/11/30 4:1:35",29.90,20.10
824399998,1669781195,"2022/11/30 4:6:35",29.80,20.00
824699999,1669781495,"2022/11/30 4:11:35",29.80,19.90
824999999,1669781795,"2022/11/30 4:16:35",29.70,20.00
825299999,1669782095,"2022/11/30 4:21:35",29.80,19.90
825600000,1669782394,"2022/11/30 4:26:34",29.80,19.80
825900000,1669782694,"2022/11/30 4:31:34",29.80,19.80
826199999,1669782994,"2022/11/30 4:36:34",29.80,19.90
826499999,1669783294,"2022/11/30 4:41:34",29.80,19.80
826800000,1669783594,"2022/11/30 4:46:34",29.90,19.70
827099999,1669783893,"2022/11/30 4:51:33",29.90,19.70
827399999,1669784193,"2022/11/30 4:56:33",29.90,19.70
827699998,1669784493,"2022/11/30 5:1:33",29.90,19.60
827999998,1669784793,"2022/11/30 5:6:33",30.00,19.60
828299999,1669785093,"2022/11/30 5:11:33",30.00,19.50
828599999,1669785392,"2022/11/30 5:16:32",30.00,19.50
828899998,1669785692,"2022/11/30 5:21:32",30.00,19.50
829199998,1669785992,"2022/11/30 5:26:32",30.00,19.40
829499999,1669786292,"2022/11/30 5:31:32",30.00,19.50
829800000,1669786592,"2022/11/30 5:36:32",30.00,19.40
830099999,1669786891,"2022/11/30 5:41:31",30.20,19.30
830400000,1669787191,"2022/11/30 5:46:31",30.10,19.40
830699999,1669787491,"2022/11/30 5:51:31",30.10,19.40
830999999,1669787791,"2022/11/30 5:56:31",30.20,19.30
831299999,1669788091,"2022/11/30 6:1:31",30.20,19.20
831599998,1669788390,"2022/11/30 6:6:30",30.10,19.20
831899999,1669788690,"2022/11/30 6:11:30",30.10,19.20
832200000,1669788990,"2022/11/30 6:16:30",30.40,19.10
832499999,1669789290,"2022/11/30 6:21:30",30.40,19.20
832800000,1669789590,"2022/11/30 6:26:30",30.40,19.10
833100000,1669789889,"2022/11/30 6:31:29",30.40,19.10
833399998,1669790189,"2022/11/30 6:36:29",30.30,19.20
833699999,1669790489,"2022/11/30 6:41:29",30.50,19.00
834000000,1669790789,"2022/11/30 6:46:29",30.50,19.10
834299999,1669791089,"2022/11/30 6:51:29",30.60,19.10
834599999,1669791388,"2022/11/30 6:56:28",30.50,19.10
834899998,1669791688,"2022/11/30 7:1:28",30.60,19.10
835200000,1669791988,"2022/11/30 7:6:28",30.60,19.10
835499999,1669792288,"2022/11/30 7:11:28",30.60,19.00
835800000,1669792588,"2022/11/30 7:16:28",30.60,19.20
836099999,1669792887,"2022/11/30 7:21:27",30.50,19.50
836400000,1669793187,"2022/11/30 7:26:27",30.10,19.80
836700000,1669793487,"2022/11/30 7:31:27",30.00,20.30
836999999,1669793787,"2022/11/30 7:36:27",29.70,20.60
837299999,1669794087,"2022/11/30 7:41:27",29.60,20.80
837599998,1669794387,"2022/11/30 7:46:27",29.50,20.90
837899999,1669794686,"2022/11/30 7:51:26",29.40,21.10
838200000,1669794986,"2022/11/30 7:56:26",29.40,21.30
838499998,1669795286,"2022/11/30 8:1:26",29.50,21.40
838800000,1669795586,"2022/11/30 8:6:26",29.80,21.60
839099999,1669795886,"2022/11/30 8:11:26",29.80,21.80
839399999,1669796185,"2022/11/30 8:16:25",30.00,21.70
839699998,1669796485,"2022/11/30 8:21:25",29.90,21.70
840000000,1669796785,"2022/11/30 8:26:25",30.00,21.70
840299999,1669797085,"2022/11/30 8:31:25",29.70,21.80
840599999,1669797385,"2022/11/30 8:36:25",29.90,21.80
840899999,1669797684,"2022/11/30 8:41:24",29.90,21.90
841200000,1669797984,"2022/11/30 8:46:24",29.60,21.90
841500000,1669798284,"2022/11/30 8:51:24",29.70,22.10
841799999,1669798584,"2022/11/30 8:56:24",29.60,22.10
842099999,1669798884,"2022/11/30 9:1:24",29.60,22.00
842400000,1669799183,"2022/11/30 9:6:23",29.50,22.00
842700000,1669799483,"2022/11/30 9:11:23",29.50,21.90
842999999,1669799783,"2022/11/30 9:16:23",29.40,21.90
843299999,1669800083,"2022/11/30 9:21:23",29.80,22.00
843599998,1669800383,"2022/11/30 9:26:23",29.60,22.00
843900000,1669800682,"2022/11/30 9:31:22",30.00,22.20
844199999,1669800982,"2022/11/30 9:36:22",30.00,22.00
844499999,1669801282,"2022/11/30 9:41:22",30.50,21.90
844799998,1669801582,"2022/11/30 9:46:22",30.40,22.00
845099999,1669801882,"2022/11/30 9:51:22",30.20,21.90
845399999,1669802181,"2022/11/30 9:56:21",30.10,22.00
845699998,1669802481,"2022/11/30 10:1:21",30.00,22.00
846000000,1669802781,"2022/11/30 10:6:21",30.30,21.90
846300000,1669803081,"2022/11/30 10:11:21",30.30,21.90
846599998,1669803381,"2022/11/30 10:16:21",30.00,21.90
846899999,1669803681,"2022/11/30 10:21:21",30.10,22.00
847200000,1669803980,"2022/11/30 10:26:20",29.90,22.00
847500000,1669804280,"2022/11/30 10:31:20",29.90,21.90
847799999,1669804580,"2022/11/30 10:36:20",30.50,22.00
848099999,1669804880,"2022/11/30 10:41:20",29.90,21.90
848400000,1669805180,"2022/11/30 10:46:20",30.30,22.10
848700000,1669805479,"2022/11/30 10:51:19",30.00,22.00
848999998,1669805779,"2022/11/30 10:56:19",29.70,22.00
849299999,1669806079,"2022/11/30 11:1:19",29.90,21.90
849600000,1669806379,"2022/11/30 11:6:19",30.30,21.90
849899999,1669806679,"2022/11/30 11:11:19",30.00,21.90
850199998,1669806978,"2022/11/30 11:16:18",29.90,22.10
850499999,1669807278,"2022/11/30 11:21:18",30.00,22.00
850799998,1669807578,"2022/11/30 11:26:18",29.80,21.90
851099999,1669807878,"2022/11/30 11:31:18",29.80,22.00
851399999,1669808178,"2022/11/30 11:36:18",29.50,22.00
851700000,1669808477,"2022/11/30 11:41:17",29.50,22.10
852000000,1669808777,"2022/11/30 11:46:17",29.70,22.00
852300000,1669809077,"2022/11/30 11:51:17",29.70,22.00
852599999,1669809377,"2022/11/30 11:56:17",29.50,21.90
852899999,1669809677,"2022/11/30 12:1:17",29.50,22.00
853199998,1669809976,"2022/11/30 12:6:16",29.30,22.00
853500000,1669810276,"2022/11/30 12:11:16",29.20,22.10
853799999,1669810576,"2022/11/30 12:16:16",29.30,22.00
854100000,1669810876,"2022/11/30 12:21:16",29.00,22.00
854399998,1669811176,"2022/11/30 12:26:16",29.00,21.90
854700000,1669811476,"2022/11/30 12:31:16",29.00,22.10
854999999,1669811775,"2022/11/30 12:36:15",29.00,22.10
855299998,1669812075,"2022/11/30 12:41:15",29.40,22.10
855599998,1669812375,"2022/11/30 12:46:15",29.30,22.00
855899999,1669812675,"2022/11/30 12:51:15",29.20,22.00
856199999,1669812975,"2022/11/30 12:56:15",29.10,22.00
856499998,1669813274,"2022/11/30 13:1:14",29.10,22.10
856800000,1669813574,"2022/11/30 13:6:14",28.90,22.00
857100000,1669813874,"2022/11/30 13:11:14",29.20,22.00
857399999,1669814174,"2022/11/30 13:16:14",29.20,22.00
857699999,1669814474,"2022/11/30 13:21:14",29.10,21.90
857999998,1669814773,"2022/11/30 13:26:13",29.00,21.90
858299999,1669815073,"2022/11/30 13:31:13",29.00,22.10
858600000,1669815373,"2022/11/30 13:36:13",28.80,22.10
858900000,1669815673,"2022/11/30 13:41:13",28.90,22.00
859199998,1669815973,"2022/11/30 13:46:13",28.80,22.00
859499999,1669816272,"2022/11/30 13:51:12",28.80,22.00
859799999,1669816572,"2022/11/30 13:56:12",28.80,22.10
860099999,1669816872,"2022/11/30 14:1:12",28.70,22.20
860400000,1669817172,"2022/11/30 14:6:12",28.80,22.00
860700000,1669817472,"2022/11/30 14:11:12",29.10,22.00
860999999,1669817771,"2022/11/30 14:16:11",29.20,22.10
861299998,1669818071,"2022/11/30 14:21:11",29.60,22.10
861599998,1669818371,"2022/11/30 14:26:11",29.60,21.90
861899999,1669818671,"2022/11/30 14:31:11",29.50,22.10
862199998,1669818971,"2022/11/30 14:36:11",29.40,22.10
862499999,1669819271,"2022/11/30 14:41:11",29.10,22.30
862800000,1669819570,"2022/11/30 14:46:10",29.00,22.30
863099999,1669819870,"2022/11/30 14:51:10",29.00,22.20
863399999,1669820170,"2022/11/30 14:56:10",29.00,22.00
863699999,1669820470,"2022/11/30 15:1:10",29.10,22.00
864000000,1669820770,"2022/11/30 15:6:10",28.90,22.10
864299999,1669821069,"2022/11/30 15:11:9",29.00,22.10
864599998,1669821369,"2022/11/30 15:16:9",28.60,22.30
864899999,1669821669,"2022/11/30 15:21:9",28.60,22.30
865199998,1669821969,"2022/11/30 15:26:9",28.70,22.20
865499999,1669822269,"2022/11/30 15:31:9",28.70,22.10
865799998,1669822568,"2022/11/30 15:36:8",28.60,22.10
866099999,1669822868,"2022/11/30 15:41:8",28.60,22.10
866400000,1669823168,"2022/11/30 15:46:8",28.50,22.20
866700000,1669823468,"2022/11/30 15:51:8",28.30,22.20
867000000,1669823768,"2022/11/30 15:56:8",28.40,22.10
867299999,1669824067,"2022/11/30 16:1:7",28.40,22.00
867600000,1669824367,"2022/11/30 16:6:7",28.50,22.00
867900000,1669824667,"2022/11/30 16:11:7",28.40,22.00
868200000,1669824967,"2022/11/30 16:16:7",28.30,22.10
868499999,1669825267,"2022/11/30 16:21:7",28.20,22.20
868799998,1669825566,"2022/11/30 16:26:6",28.20,22.10
869100000,1669825866,"2022/11/30 16:31:6",28.40,22.10
869399998,1669826166,"2022/11/30 16:36:6",28.30,22.00
869699999,1669826466,"2022/11/30 16:41:6",28.40,22.00
869999998,1669826766,"2022/11/30 16:46:6",28.20,22.10
870300000,1669827066,"2022/11/30 16:51:6",28.10,22.10
870599999,1669827365,"2022/11/30 16:56:5",28.10,22.00
870899999,1669827665,"2022/11/30 17:1:5",28.30,22.10
871199998,1669827965,"2022/11/30 17:6:5",28.20,22.10
871499999,1669828265,"2022/11/30 17:11:5",27.90,22.20
871800000,1669828565,"2022/11/30 17:16:5",28.00,22.20
872099998,1669828864,"2022/11/30 17:21:4",27.40,21.60
872399998,1669829164,"2022/11/30 17:26:4",28.00,21.50
872699999,1669829464,"2022/11/30 17:31:4",28.30,21.70
873000000,1669829764,"2022/11/30 17:36:4",28.40,21.80
873299999,1669830064,"2022/11/30 17:41:4",28.10,21.90
873599998,1669830363,"2022/11/30 17:46:3",28.40,22.00
873899999,1669830663,"2022/11/30 17:51:3",28.40,22.10
874200000,1669830963,"2022/11/30 17:56:3",28.20,22.10
874499998,1669831263,"2022/11/30 18:1:3",28.60,22.00
874799998,1669831563,"2022/11/30 18:6:3",28.60,21.90
875100000,1669831862,"2022/11/30 18:11:2",28.80,21.90
875399999,1669832162,"2022/11/30 18:16:2",28.70,22.00
875699998,1669832462,"2022/11/30 18:21:2",28.40,22.10
876000000,1669832762,"2022/11/30 18:26:2",28.40,22.10
876300000,1669833062,"2022/11/30 18:31:2",28.50,21.90
876599999,1669833361,"2022/11/30 18:36:1",28.70,22.00
876899998,1669833661,"2022/11/30 18:41:1",28.40,22.00
877199998,1669833961,"2022/11/30 18:46:1",28.30,22.10
877499999,1669834261,"2022/11/30 18:51:1",28.20,22.10
877799999,1669834561,"2022/11/30 18:56:1",28.30,22.10
878099999,1669834861,"2022/11/30 19:1:1",28.40,21.90
878399998,1669835160,"2022/11/30 19:6:0",28.30,22.00
878700000,1669835460,"2022/11/30 19:11:0",28.20,22.00
878999999,1669835760,"2022/11/30 19:16:0",28.20,22.10
879299999,1669836060,"2022/11/30 19:21:0",28.10,22.00
879599998,1669836360,"2022/11/30 19:26:0",28.00,22.00
879899999,1669836659,"2022/11/30 19:30:59",28.30,22.00
880200000,1669836959,"2022/11/30 19:35:59",28.00,22.00
880499999,1669837259,"2022/11/30 19:40:59",28.10,22.20
880800000,1669837559,"2022/11/30 19:45:59",28.00,22.10
881100000,1669837859,"2022/11/30 19:50:59",27.80,22.00
881399998,1669838158,"2022/11/30 19:55:58",28.00,22.00
881699999,1669838458,"2022/11/30 20:0:58",28.10,22.00
882000000,1669838758,"2022/11/30 20:5:58",27.90,22.00
882300000,1669839058,"2022/11/30 20:10:58",27.80,22.10
882599999,1669839358,"2022/11/30 20:15:58",27.80,22.00
882899999,1669839657,"2022/11/30 20:20:57",27.80,22.00
883199998,1669839957,"2022/11/30 20:25:57",27.70,22.00
883500000,1669840257,"2022/11/30 20:30:57",27.80,22.00
883799999,1669840557,"2022/11/30 20:35:57",27.80,22.00
884099998,1669840857,"2022/11/30 20:40:57",27.70,22.00
884400000,1669841156,"2022/11/30 20:45:56",27.60,22.10
884700000,1669841456,"2022/11/30 20:50:56",27.50,22.00
884999999,1669841756,"2022/11/30 20:55:56",27.50,22.00
885299998,1669842056,"2022/11/30 21:0:56",27.60,21.80
885599998,1669842356,"2022/11/30 21:5:56",28.00,22.00
885899999,1669842656,"2022/11/30 21:10:56",28.10,22.00
886199999,1669842955,"2022/11/30 21:15:55",27.90,22.10
886499999,1669843255,"2022/11/30 21:20:55",27.90,22.10
886799998,1669843555,"2022/11/30 21:25:55",27.90,22.00
887100000,1669843855,"2022/11/30 21:30:55",28.00,21.90
887399999,1669844155,"2022/11/30 21:35:55",28.00,21.90
887700000,1669844454,"2022/11/30 21:40:54",27.90,21.90
888000000,1669844754,"2022/11/30 21:45:54",27.70,22.00
888299999,1669845054,"2022/11/30 21:50:54",27.70,22.10
888599999,1669845354,"2022/11/30 21:55:54",27.60,21.90
888899999,1669845654,"2022/11/30 22:0:54",27.60,22.00
889199998,1669845953,"2022/11/30 22:5:53",27.60,22.00
889499999,1669846253,"2022/11/30 22:10:53",27.50,22.10
889799999,1669846553,"2022/11/30 22:15:53",27.40,22.10
890099998,1669846853,"2022/11/30 22:20:53",27.60,22.00
890399998,1669847153,"2022/11/30 22:25:53",27.50,22.00
890699999,1669847452,"2022/11/30 22:30:52",27.50,22.00
890999999,1669847752,"2022/11/30 22:35:52",27.30,22.10
891299998,1669848052,"2022/11/30 22:40:52",27.40,22.10
891599998,1669848352,"2022/11/30 22:45:52",27.40,22.10
891899999,1669848652,"2022/11/30 22:50:52",27.60,21.90
892199999,1669848951,"2022/11/30 22:55:51",27.40,21.90
892499998,1669849251,"2022/11/30 23:0:51",27.40,21.90
892800000,1669849551,"2022/11/30 23:5:51",27.50,22.10
893099999,1669849851,"2022/11/30 23:10:51",27.20,22.00
893399999,1669850151,"2022/11/30 23:15:51",27.20,22.00
893699998,1669850451,"2022/11/30 23:20:51",27.50,21.80
893999998,1669850750,"2022/11/30 23:25:50",27.30,21.90
894300000,1669851050,"2022/11/30 23:30:50",27.50,21.90
894599999,1669851350,"2022/11/30 23:35:50",27.20,22.00
894900000,1669851650,"2022/11/30 23:40:50",27.20,22.10
895200000,1669851950,"2022/11/30 23:45:50",27.30,22.00
895500000,1669852249,"2022/11/30 23:50:49",27.50,21.80
895799999,1669852549,"2022/11/30 23:55:49",27.80,21.50
896099999,1669852849,"2022/12/1 0:0:49",27.90,21.40
896399998,1669853149,"2022/12/1 0:5:49",28.00,21.30
896700000,1669853449,"2022/12/1 0:10:49",28.00,21.30
896999999,1669853748,"2022/12/1 0:15:48",28.00,21.20
897299998,1669854048,"2022/12/1 0:20:48",28.20,21.20
897599998,1669854348,"2022/12/1 0:25:48",28.40,21.30
897900000,1669854648,"2022/12/1 0:30:48",28.50,21.30
898199999,1669854948,"2022/12/1 0:35:48",29.60,21.30
898499999,1669855247,"2022/12/1 0:40:47",31.50,21.30
898800000,1669855547,"2022/12/1 0:45:47",34.10,21.20
899099999,1669855847,"2022/12/1 0:50:47",33.20,21.20
899400000,1669856147,"2022/12/1 0:55:47",33.10,21.10
899699999,1669856447,"2022/12/1 1:0:47",30.80,21.00
900000000,1669856746,"2022/12/1 1:5:46",30.50,20.90
900299999,1669857046,"2022/12/1 1:10:46",29.90,20.90
900599999,1669857346,"2022/12/1 1:15:46",30.00,20.80
900899998,1669857646,"2022/12/1 1:20:46",29.90,20.80
901199998,1669857946,"2022/12/1 1:25:46",29.90,20.70
901499999,1669858245,"2022/12/1 1:30:45",30.40,20.70
901799999,1669858545,"2022/12/1 1:35:45",30.00,20.70
902099999,1669858845,"2022/12/1 1:40:45",30.10,20.60
902399998,1669859145,"2022/12/1 1:45:45",29.70,20.40
902699999,1669859445,"2022/12/1 1:50:45",29.80,20.40
903000000,1669859745,"2022/12/1 1:55:45",29.60,20.40
903299999,1669860044,"2022/12/1 2:0:44",29.90,20.40
903600000,1669860344,"2022/12/1 2:5:44",29.70,20.40
903900000,1669860644,"2022/12/1 2:10:44",30.30,20.30
904199999,1669860944,"2022/12/1 2:15:44",30.20,20.10
904499999,1669861244,"2022/12/1 2:20:44",30.40,20.10
904800000,1669861543,"2022/12/1 2:25:43",30.00,20.10
905099999,1669861843,"2022/12/1 2:30:43",30.20,20.10
905399999,1669862143,"2022/12/1 2:35:43",30.20,20.10
905699998,1669862443,"2022/12/1 2:40:43",30.80,20.10
906000000,1669862743,"2022/12/1 2:45:43",31.20,20.00
906299999,1669863042,"2022/12/1 2:50:42",31.50,19.90
906600000,1669863342,"2022/12/1 2:55:42",31.50,19.90
906899998,1669863642,"2022/12/1 3:0:42",31.10,19.90
907199998,1669863942,"2022/12/1 3:5:42",30.80,20.00
907500000,1669864242,"2022/12/1 3:10:42",31.00,20.00
907799999,1669864541,"2022/12/1 3:15:41",30.80,20.00
908099999,1669864841,"2022/12/1 3:20:41",30.20,20.10
908400000,1669865141,"2022/12/1 3:25:41",29.90,20.00
908700000,1669865441,"2022/12/1 3:30:41",29.70,20.00
908999999,1669865741,"2022/12/1 3:35:41",29.60,19.90
909299998,1669866040,"2022/12/1 3:40:40",29.60,19.90
909600000,1669866340,"2022/12/1 3:45:40",29.40,19.70
909899999,1669866640,"2022/12/1 3:50:40",29.90,19.50
910200000,1669866940,"2022/12/1 3:55:40",29.60,19.60
910499998,1669867240,"2022/12/1 4:0:40",29.40,19.70
910800000,1669867539,"2022/12/1 4:5:39",29.20,19.60
911099999,1669867839,"2022/12/1 4:10:39",29.50,19.50
911399999,1669868139,"2022/12/1 4:15:39",29.30,19.50
911699998,1669868439,"2022/12/1 4:20:39",29.00,19.50
911999998,1669868739,"2022/12/1 4:25:39",29.40,19.20
912299999,1669869038,"2022/12/1 4:30:38",29.40,19.30
912600000,1669869338,"2022/12/1 4:35:38",29.30,19.20
912899998,1669869638,"2022/12/1 4:40:38",29.40,19.10
913199998,1669869938,"2022/12/1 4:45:38",29.10,19.10
913500000,1669870238,"2022/12/1 4:50:38",29.10,19.20
913800000,1669870537,"2022/12/1 4:55:37",29.20,19.00
914099999,1669870837,"2022/12/1 5:0:37",29.10,19.00
914400000,1669871137,"2022/12/1 5:5:37",29.10,19.00
914700000,1669871437,"2022/12/1 5:10:37",29.30,18.80
914999999,1669871737,"2022/12/1 5:15:37",29.20,18.90
915299999,1669872036,"2022/12/1 5:20:36",29.20,18.80
915600000,1669872336,"2022/12/1 5:25:36",29.20,18.80
915899999,1669872636,"2022/12/1 5:30:36",29.10,18.80
916200000,1669872936,"2022/12/1 5:35:36",29.00,18.90
916499999,1669873236,"2022/12/1 5:40:36",29.10,18.80
916799998,1669873535,"2022/12/1 5:45:35",29.10,18.80
917099999,1669873835,"2022/12/1 5:50:35",29.10,18.70
917400000,1669874135,"2022/12/1 5:55:35",28.90,18.80
917700000,1669874435,"2022/12/1 6:0:35",28.90,18.80
918000000,1669874735,"2022/12/1 6:5:35",29.00,18.80
918299999,1669875034,"2022/12/1 6:10:34",29.00,18.60
918599999,1669875334,"2022/12/1 6:15:34",29.00,18.70
918899998,1669875634,"2022/12/1 6:20:34",28.80,18.80
919200000,1669875934,"2022/12/1 6:25:34",28.80,18.80
919499999,1669876234,"2022/12/1 6:30:34",28.90,18.80
919800000,1669876533,"2022/12/1 6:35:33",28.90,18.70
920099999,1669876833,"2022/12/1 6:40:33",28.60,18.90
920399998,1669877133,"2022/12/1 6:45:33",28.60,18.90
920699999,1669877433,"2022/12/1 6:50:33",28.60,18.90
920999999,1669877733,"2022/12/1 6:55:33",28.80,18.80
921300000,1669878032,"2022/12/1 7:0:32",28.90,18.70
921600000,1669878332,"2022/12/1 7:5:32",28.90,18.60
921899999,1669878632,"2022/12/1 7:10:32",28.70,18.80
922199999,1669878932,"2022/12/1 7:15:32",28.60,18.90
922499998,1669879232,"2022/12/1 7:20:32",28.70,18.80
922800000,1669879531,"2022/12/1 7:25:31",28.70,19.00
923100000,1669879831,"2022/12/1 7:30:31",28.50,19.20
923399999,1669880131,"2022/12/1 7:35:31",28.30,19.60
923699998,1669880431,"2022/12/1 7:40:31",28.20,19.80
924000000,1669880731,"2022/12/1 7:45:31",28.00,20.00
924299999,1669881030,"2022/12/1 7:50:30",28.00,20.30
924599999,1669881330,"2022/12/1 7:55:30",27.90,20.50
924899999,1669881630,"2022/12/1 8:0:30",27.80,20.70
925199998,1669881930,"2022/12/1 8:5:30",27.70,20.80
925499999,1669882230,"2022/12/1 8:10:30",27.60,20.90
925799999,1669882529,"2022/12/1 8:15:29",27.50,21.00
